"","camera_Rank","camera_p.value","gage_Rank","gage_p.value","globaltest_Rank","globaltest_p.value","gsva_Rank","gsva_p.value","ssgsea_Rank","ssgsea_p.value","zscore_Rank","zscore_p.value","ora_Rank","ora_p.value","padog_Rank","padog_p.value","roast_Rank","roast_p.value","safe_Rank","safe_p.value","camera_adj_p.value","gage_adj_p.value","globaltest_adj_p.value","gsva_adj_p.value","ssgsea_adj_p.value","zscore_adj_p.value","ora_adj_p.value","padog_adj_p.value","roast_adj_p.value","safe_adj_p.value","combined_p.value","Avg_Rank"
"hsa05216_Thyroid_cancer",137,0.520264197603767,145,0.649925372211522,284,0.214285714285714,128,0.191081537221194,167,0.245346858754363,281,0.907158351185543,290,1,251,0.89,290,0.969,272,0.91,0.99400247320935,0.998519813823545,0.219548872180451,0.426187359507101,0.427708410294444,0.941898722793685,1,1,0.97568275862069,0.973333333333333,0.997623388434133,224.5
"hsa05217_Basal_cell_carcinoma",109,0.416396644589669,272,0.969470722039783,275,0.0873015873015873,143,0.228940588438448,125,0.108214298142813,282,0.909641917218559,291,1,249,0.89,287,0.954,240,0.78,0.99400247320935,0.998519813823545,0.0920291100796516,0.467487075692495,0.25278860046161,0.941898722793685,1,1,0.968263888888889,0.9450622406639,0.978423044067072,227.3
"hsa05218_Melanoma",227,0.791574178353394,1,0.0183373499423733,35,0.00793650793650794,285,0.918860148178427,228,0.577847385013265,159,0.098737314406509,54,0.00392995458865051,17,0.03,189,0.119,106,0.3,0.994567650694826,0.998519813823545,0.0124594640723673,0.941428643045967,0.740050159753831,0.180518966179593,0.0212049586652109,0.486666666666667,0.183851851851852,0.826415094339623,0.17092495757123,130.1
"hsa05219_Bladder_cancer",283,0.973532868250741,96,0.504842236176849,255,0.0396825396825397,237,0.633416505495831,196,0.378586130564884,212,0.312863962457745,121,0.055738209123274,266,0.93,196,0.146,279,0.94,0.994567650694826,0.998519813823545,0.0449120216562077,0.768390403265241,0.564016072066052,0.430925835083309,0.134508736066083,1,0.217510204081633,0.983799283154122,0.674171093405642,214.1
"hsa05220_Chronic_myeloid_leukemia",26,0.140309296528967,27,0.191239088700241,67,0.00793650793650794,18,0.00839225058021384,12,0.000250064846157342,21,0.000358642890706829,101,0.0285843657444653,39,0.08,9,0.001,189,0.57,0.99400247320935,0.998519813823545,0.0124594640723673,0.136140953856802,0.00608491125649533,0.00498684400411401,0.0826399484889492,0.598974358974359,0.00941935483870968,0.866875,0.000287366749025594,50.9
"hsa05221_Acute_myeloid_leukemia",27,0.141443438880488,87,0.464494672385439,111,0.00793650793650794,99,0.114863303456019,89,0.0388032171363557,50,0.00191442185268334,202,0.402258700492829,119,0.39,56,0.004,171,0.51,0.99400247320935,0.998519813823545,0.0124594640723673,0.338788733425833,0.124296700013593,0.0111802236196707,0.581482873979733,0.956974789915967,0.0188387096774194,0.859777777777778,0.0295169617604991,101.1
"hsa05222_Small_cell_lung_cancer",143,0.539777314107493,205,0.806098618987175,114,0.00793650793650794,130,0.191505435150163,199,0.395865213090699,255,0.70083674438608,112,0.0424141307680457,256,0.91,237,0.424,235,0.76,0.99400247320935,0.998519813823545,0.0124594640723673,0.426187359507101,0.580867548856704,0.802078724885246,0.110579698073833,1,0.521690376569038,0.940338983050848,0.597467549127343,188.6
"hsa05223_Non-small_cell_lung_cancer",131,0.499994048501835,50,0.340818620778389,245,0.0317460317460317,139,0.223950831664551,57,0.0104636771289352,86,0.0107540125253044,91,0.0168398517712763,217,0.78,40,0.002,166,0.5,0.99400247320935,0.998519813823545,0.036785084404132,0.467487075692495,0.0536033986254225,0.0365136239231264,0.0540355683210183,1,0.0124255319148936,0.859777777777778,0.0174663268018959,122.2
"hsa05230_Central_carbon_metabolism_in_cancer",89,0.373782258189451,12,0.10451662894079,57,0.00793650793650794,145,0.238632463989471,99,0.0573581150069041,97,0.0146285805401074,292,1,154,0.53,161,0.064,197,0.6,0.99400247320935,0.998519813823545,0.0124594640723673,0.477535129883134,0.16865622525512,0.0440365517289831,1,0.990714285714286,0.116074534161491,0.889340101522843,0.215983133150662,130.3
"hsa05231_Choline_metabolism_in_cancer",5,0.0408453739676704,103,0.523841268482937,157,0.00793650793650794,10,0.00288564619984687,2,6.35060953930481e-06,2,4.44424053863172e-06,172,0.231547267231848,93,0.29,8,0.001,58,0.17,0.99400247320935,0.998519813823545,0.0124594640723673,0.0842608690355287,0.000927188992738502,0.000510927803430987,0.393091872277323,0.887450980392157,0.00941935483870968,0.776595744680851,4.39788131595791e-05,61
"hsa05310_Asthma",157,0.577816761002364,124,0.585476980529601,77,0.00793650793650794,123,0.167754858984661,269,0.833102453978353,242,0.539612931567098,49,0.0029461530549766,141,0.49,272,0.737,128,0.38,0.99400247320935,0.998519813823545,0.0124594640723673,0.398247307508301,0.904334262311075,0.651103206684267,0.0175566671847585,0.990714285714286,0.789362637362637,0.856240601503759,0.422639130095178,158.2
"hsa05320_Autoimmune_thyroid_disease",218,0.759515346289976,243,0.903131771448582,174,0.00793650793650794,282,0.911305193603745,231,0.586105441937779,220,0.359925061438784,87,0.0132235255213904,170,0.59,236,0.417,206,0.64,0.994567650694826,0.998519813823545,0.0124594640723673,0.941428643045967,0.74087787465728,0.477542774734786,0.044262818343941,1,0.515949152542373,0.892222222222222,0.536821160016219,206.7
"hsa05321_Inflammatory_bowel_disease_(IBD)",287,0.988092992646583,225,0.860017442995197,182,0.00793650793650794,250,0.659485637010334,210,0.45385961363709,201,0.263153891083077,145,0.122640218148244,270,0.94,227,0.329,281,0.96,0.994567650694826,0.998519813823545,0.0124594640723673,0.77027922402807,0.628323301645653,0.382293214906758,0.244915765217508,1,0.422631578947368,0.993824561403509,0.671875328151982,227.8
"hsa05322_Systemic_lupus_erythematosus",231,0.800055179930307,291,0.99510022542004,97,0.00793650793650794,292,0.999928623785814,237,0.647103107215747,128,0.051541286109969,100,0.0280713312900051,196,0.69,123,0.027,224,0.72,0.994567650694826,0.998519813823545,0.0124594640723673,0.999928623785814,0.796399334969773,0.117578558938367,0.0819682873668149,1,0.0640975609756098,0.918793103448276,0.234272651432807,191.9
"hsa05323_Rheumatoid_arthritis",60,0.248035667496698,223,0.854259573032926,178,0.00793650793650794,25,0.017450483301634,74,0.023572776414585,226,0.410498197722123,41,0.00154198444447589,226,0.83,267,0.676,266,0.87,0.99400247320935,0.998519813823545,0.0124594640723673,0.190906574234221,0.0930169015278218,0.528400484968799,0.0107204632806419,1,0.739295880149813,0.947910447761194,0.111654321942898,158.6
"hsa05330_Allograft_rejection",128,0.484443018740052,193,0.765932793832948,147,0.00793650793650794,146,0.238866394105255,78,0.0260804709116276,277,0.872758883717475,66,0.00527165818499593,172,0.6,284,0.897,232,0.73,0.99400247320935,0.998519813823545,0.0124594640723673,0.477535129883134,0.0976345834127597,0.920020195110118,0.0233230937881638,1,0.922267605633803,0.918793103448276,0.29217571363002,172.3
"hsa05332_Graft-versus-host_disease",117,0.448762157830423,262,0.937266168815286,192,0.0158730158730159,179,0.359041016630347,132,0.131812970762193,284,0.933126493880249,28,0.000563691643853262,176,0.61,292,0.988,241,0.78,0.99400247320935,0.998519813823545,0.0215577703949797,0.585698194726599,0.29158626865576,0.959411747228989,0.00577284466512195,1,0.988,0.9450622406639,0.354063874998388,190.3
"hsa05340_Primary_immunodeficiency",101,0.395194781970736,240,0.896136840478538,277,0.0873015873015873,83,0.0838200493967473,10,0.000199640474283667,289,0.960690686136507,26,0.000378463633821593,265,0.93,276,0.772,264,0.86,0.99400247320935,0.998519813823545,0.0920291100796516,0.293899572568032,0.00582950184908308,0.970663253812665,0.00425043773368866,1,0.816753623188406,0.947910447761194,0.0874090714169547,183.1
"hsa05410_Hypertrophic_cardiomyopathy_(HCM)",243,0.863502697414781,127,0.596409392005151,104,0.00793650793650794,262,0.758441393024164,288,0.958600441858717,166,0.121417102213376,73,0.00755432281863045,281,0.97,140,0.042,237,0.77,0.994567650694826,0.998519813823545,0.0124594640723673,0.845285827339908,0.971914336884532,0.213577071363288,0.0302172912745218,1,0.0876,0.9450622406639,0.231782013518905,192.1
"hsa05412_Arrhythmogenic_right_ventricular_cardiomyopathy_(ARVC)",78,0.340178989850252,112,0.552133636915637,224,0.0238095238095238,149,0.24685594571499,88,0.0360178441626844,278,0.880837793342146,103,0.0296281683995529,263,0.93,286,0.922,180,0.53,0.99400247320935,0.998519813823545,0.0292116846738695,0.483144246767162,0.119513755630725,0.925196531136355,0.0839944191521304,1,0.941342657342657,0.859777777777778,0.566504262965819,176.1
"hsa05414_Dilated_cardiomyopathy",94,0.381798649381722,40,0.264993633639934,20,0.00793650793650794,108,0.137039975308923,94,0.0438250693991076,285,0.944619783392077,42,0.00154198444447589,98,0.31,271,0.72,140,0.42,0.99400247320935,0.998519813823545,0.0124594640723673,0.3705154887982,0.135811080617386,0.966714822917453,0.0107204632806419,0.887450980392157,0.775793357933579,0.859777777777778,0.20327924507224,119.2
"hsa05416_Viral_myocarditis",174,0.633128324124645,169,0.709164391387476,143,0.00793650793650794,109,0.141736429591398,235,0.617006410591677,250,0.621562338284081,23,0.000221679666973677,130,0.46,224,0.311,212,0.66,0.99400247320935,0.998519813823545,0.0124594640723673,0.379697591198974,0.766663284650083,0.724200639029304,0.00281436794592669,0.990714285714286,0.405410714285714,0.892222222222222,0.176033955214089,166.9
